Claims_Amount,Claims_Count,Purchase_Date,Purchase_Price,Sale_Flag,Premium,Plan_Flag,Age,Price_Diff,Cover_Start_Date,Plan_Count,PriceTest,Account,Category
0.0,0,2021-12-05,229.99,0,33.12,1,2.0,-0.2225352112676057,2021-12-07,1,1,6,9
0.0,0,2021-09-27,344.0,0,30.36,0,28.0,-0.007843137254902,2021-10-25,0,1,22,12
942.79,9,2021-11-29,500.0,0,40.2,1,14.0,-0.1253263707571801,2021-11-29,1,1,14,4
0.0,0,2021-10-15,300.0,0,32.88,0,35.0,-0.0108303249097472,2021-11-19,0,1,29,2
0.0,0,2021-12-07,200.0,0,66.36,0,0.0,0.1816239316239316,2021-12-07,0,1,15,21
0.0,0,2021-11-29,269.0,0,28.32,0,1.0,-0.2362459546925566,2021-11-30,0,1,10,6
0.0,0,2021-10-08,300.0,0,26.64,0,21.0,0.0471698113207546,2021-10-29,0,1,9,12
0.0,0,2021-07-01,300.0,0,30.96,0,118.0,-0.2853185595567867,2021-10-27,0,1,14,3
0.0,0,2021-09-01,300.0,0,63.6,1,61.0,0.1324786324786325,2021-11-07,6,1,7,21
0.0,0,2021-10-11,361.59,0,44.88,0,0.0,0.03601108033241,2021-10-11,0,1,0,3
0.0,0,2020-09-23,300.0,1,43.68,0,383.0,0.0083102493074792,2021-10-11,0,1,14,9
180.0,2,2021-11-10,300.0,0,27.12,0,14.0,-0.1240310077519379,2021-11-24,0,1,8,2
0.0,0,2021-10-08,269.0,0,59.04,0,0.0,0.2519083969465649,2021-10-08,0,1,2,4
0.0,0,2021-10-16,249.0,0,23.4,0,27.0,-0.0801886792452831,2021-11-12,0,1,0,12
0.0,0,2021-10-20,304.0,0,43.8,1,16.0,0.0398860398860398,2021-11-05,1,1,2,9
0.0,0,2021-11-29,180.0,0,48.24,0,0.0,-0.1410256410256409,2021-11-29,0,1,15,21
0.0,0,2021-08-21,300.0,0,26.52,1,61.0,-0.2021660649819496,2021-10-21,1,1,0,2
0.0,0,2021-11-23,290.0,1,61.08,1,1.0,0.0876068376068376,2021-11-24,1,1,14,21
0.0,0,2021-10-29,300.0,0,40.32,0,7.0,-0.0692520775623268,2021-11-05,0,1,29,9
0.0,0,2021-11-22,129.99,0,33.24,0,9.0,0.242152466367713,2021-12-01,0,1,5,2
0.0,0,2020-08-12,380.0,1,36.0,0,334.0,-0.2346938775510204,2021-10-26,0,1,8,19
0.0,0,2021-10-01,300.0,0,53.4,0,73.0,0.2678062678062679,2021-12-13,0,1,22,15
0.0,0,2021-09-17,299.99,0,54.48,0,20.0,-0.0299145299145299,2021-10-09,0,1,15,21
0.0,0,2021-11-05,300.0,0,38.4,0,25.0,-0.06158357771261,2021-11-30,0,1,7,3
0.0,0,2021-12-08,225.0,0,31.08,0,0.0,-0.127946127946128,2021-12-08,0,1,29,15
0.0,0,2021-10-07,579.0,0,72.48,0,12.0,0.157088122605364,2021-10-19,0,1,14,9
0.0,0,2021-10-20,459.99,0,30.36,0,3.0,0.1933962264150942,2021-11-11,0,1,0,12
0.0,0,2021-10-16,299.0,0,69.36,0,10.0,0.2350427350427351,2021-10-26,0,1,14,21
0.0,0,2021-10-30,150.0,0,28.92,0,4.0,-0.1299638989169675,2021-11-03,0,1,2,7
0.0,0,2020-10-07,230.0,0,44.76,0,383.0,0.2071197411003236,2021-10-25,0,1,21,17
0.0,0,2021-09-20,399.0,1,48.0,0,49.0,-0.0588235294117647,2021-11-08,0,1,4,21
0.0,0,2021-11-24,300.0,0,37.44,0,8.0,0.1263537906137182,2021-12-02,0,1,9,2
0.0,0,2021-11-02,229.0,0,58.32,0,0.0,0.0588235294117647,2021-11-02,0,1,6,3
170.06,2,2021-10-19,250.0,1,31.92,1,14.0,0.0037735849056604,2021-11-02,3,1,13,2
0.0,0,2021-10-24,299.0,0,40.68,0,1.0,-0.0609418282548476,2021-10-25,0,1,15,9
0.0,0,2021-12-02,285.0,0,51.84,0,5.0,-0.0769230769230768,2021-12-07,0,1,13,21
0.0,0,2021-08-04,189.0,0,45.0,0,103.0,0.1398176291793314,2021-11-15,0,1,15,15
0.0,0,2021-02-03,419.0,0,75.84,0,257.0,0.18796992481203,2021-10-18,0,1,13,20
0.0,0,2021-10-01,210.0,1,45.84,0,52.0,-0.1238532110091742,2021-11-22,0,1,2,21
0.0,0,2021-10-24,430.0,0,37.08,0,2.0,-0.2351485148514852,2021-10-26,0,1,13,9
0.0,0,2021-10-18,299.0,0,66.24,0,0.0,0.1794871794871794,2021-10-18,0,1,13,21
0.0,0,2021-06-16,240.0,0,38.88,0,150.0,0.0909090909090909,2021-11-13,0,1,29,4
0.0,0,2021-10-19,200.0,0,27.72,0,7.0,-0.0571428571428571,2021-10-26,0,1,2,1
558.48,7,2021-11-09,300.0,0,51.48,1,0.0,-0.0833333333333333,2021-11-09,1,1,14,21
0.0,0,2021-11-08,699.99,0,36.72,0,3.0,0.0303030303030302,2021-11-11,0,1,0,15
0.0,0,2021-10-10,300.0,0,32.16,0,47.0,-0.1326860841423948,2021-11-26,0,1,29,15
0.0,0,2021-10-14,240.0,0,64.56,0,2.0,0.2339449541284404,2021-10-16,0,1,2,21
0.0,0,2021-12-01,299.0,0,30.84,0,1.0,-0.0722021660649819,2021-12-02,0,1,2,7
85.03,1,2021-11-04,400.0,1,34.92,1,6.0,-0.1155015197568388,2021-11-10,1,1,29,1
0.0,0,2021-11-10,300.0,0,54.72,0,0.0,0.2631578947368421,2021-11-10,0,1,14,3
0.0,0,2021-10-29,300.0,0,33.0,0,1.0,-0.0072202166064982,2021-10-30,0,1,15,2
0.0,0,2021-11-04,312.04,0,49.32,0,1.0,0.2884012539184952,2021-11-05,0,1,2,8
0.0,0,2021-11-14,164.0,0,33.72,0,2.0,-0.0538720538720539,2021-11-16,0,1,20,19
0.0,0,2021-12-06,559.0,0,82.56,0,7.0,0.2027972027972028,2021-12-13,0,1,19,18
0.0,0,2021-09-01,500.0,1,76.68,0,54.0,0.2011278195488722,2021-10-25,0,1,14,21
0.0,0,2020-02-07,541.5,0,35.4,0,614.0,-0.1828254847645429,2021-10-13,0,1,5,21
0.0,0,2021-11-05,154.99,0,42.96,0,3.0,0.2924187725631768,2021-11-08,0,1,9,2
139.2,2,2021-11-20,300.0,0,48.48,1,2.0,-0.1367521367521367,2021-11-22,2,1,14,21
0.0,0,2021-09-11,369.53,0,41.88,0,30.0,-0.0332409972299168,2021-10-11,0,1,2,1
0.0,0,2021-08-19,300.0,0,38.04,0,55.0,0.0258899676375404,2021-10-13,0,1,0,15
0.0,0,2019-12-23,300.0,0,34.68,0,716.0,0.0069686411149826,2021-12-08,0,1,2,15
0.0,0,2021-10-08,199.0,0,45.12,0,3.0,-0.1454545454545454,2021-10-11,0,1,6,21
0.0,0,2021-11-27,399.0,1,80.52,1,2.0,0.0338983050847457,2021-11-29,1,1,2,20
168.39,2,2020-11-02,300.0,1,43.68,1,365.0,0.1375,2021-11-02,5,1,8,7
0.0,0,2021-09-16,455.0,1,32.16,0,69.0,-0.2364672364672365,2021-11-24,0,1,14,15
0.0,0,2021-12-03,469.0,0,48.6,0,4.0,0.2310030395136779,2021-12-07,0,1,14,1
0.0,0,2021-10-26,300.0,0,44.28,0,7.0,-0.2764705882352941,2021-11-02,0,1,2,21
0.0,0,2021-09-30,200.0,0,49.08,1,20.0,0.1329639889196675,2021-10-20,1,1,15,9
0.0,0,2021-10-16,217.92,0,36.96,0,6.0,0.2078431372549019,2021-10-22,0,1,2,15
0.0,0,2021-10-09,209.99,0,36.6,0,7.0,-0.072948328267477,2021-10-16,0,1,15,15
1292.98,11,2021-11-05,200.0,1,39.0,1,0.0,-0.1514360313315927,2021-11-05,5,1,14,4
0.0,0,2021-11-13,195.0,0,23.64,0,10.0,-0.1959183673469387,2021-11-23,0,1,2,1
497.74,2,2021-11-17,500.0,0,56.04,1,21.0,0.2936288088642659,2021-12-08,1,1,2,9
0.0,0,2021-09-01,300.0,0,32.52,0,77.0,-0.0216606498194945,2021-11-17,0,1,0,2
0.0,0,2021-10-20,209.0,0,38.88,0,6.0,0.1696750902527075,2021-10-26,0,1,2,7
0.0,0,2021-11-06,299.0,0,45.72,0,31.0,0.1943573667711598,2021-12-07,0,1,2,15
809.83,2,2021-11-25,729.0,0,85.68,1,8.0,0.2482517482517483,2021-12-03,1,1,19,18
0.0,0,2021-11-04,300.0,0,42.6,0,6.0,-0.0166204986149584,2021-11-10,0,1,29,3
0.0,0,2021-11-03,299.88,0,52.44,0,1.0,0.0606796116504854,2021-11-04,0,1,19,18
0.0,0,2021-10-04,531.27,0,69.0,0,37.0,0.2863534675615212,2021-11-10,0,1,29,15
0.0,0,2021-10-13,310.66,0,43.44,0,0.0,0.1003039513677811,2021-10-13,0,1,2,3
0.0,0,2021-10-21,259.99,0,69.36,0,1.0,0.2350427350427351,2021-10-22,0,1,7,21
0.0,0,2021-09-23,300.0,0,35.16,0,15.0,0.0577617328519854,2021-10-08,0,1,0,2
0.0,0,2021-10-30,812.59,0,43.92,0,25.0,0.0138504155124654,2021-11-24,0,1,0,9
0.0,0,2021-10-16,199.0,0,30.96,1,0.0,-0.1283783783783784,2021-10-18,1,1,6,18
0.0,0,2021-11-29,407.88,0,59.16,0,1.0,0.2544529262086514,2021-11-30,0,1,2,9
0.0,0,2021-08-31,300.0,0,52.2,0,50.0,0.2049861495844876,2021-10-20,0,1,29,9
481.01,6,2021-11-22,209.0,0,37.8,0,1.0,-0.0425531914893617,2021-11-23,0,1,2,4
0.0,0,2021-11-13,299.0,0,60.0,0,2.0,0.0683760683760684,2021-11-15,0,1,13,21
0.0,0,2021-10-27,300.0,1,36.12,0,5.0,0.048780487804878,2021-11-01,0,1,2,15
0.0,0,2021-10-19,521.62,0,40.32,0,1.0,-0.2483221476510067,2021-10-20,0,1,19,21
0.0,0,2021-12-03,600.0,0,45.84,0,3.0,-0.1492204899777282,2021-12-06,0,1,10,6
0.0,0,2021-07-07,300.0,0,62.88,0,153.0,-0.0871080139372821,2021-12-07,0,1,19,9
0.0,0,2021-10-16,198.0,0,57.6,0,3.0,0.2532637075718016,2021-10-19,0,1,15,4
0.0,0,2021-10-15,433.11,1,64.8,0,0.0,0.2080536912751677,2021-10-15,0,1,19,21
0.0,0,2021-11-19,379.0,0,45.48,0,1.0,0.2265372168284789,2021-11-20,0,1,14,7
0.0,0,2021-10-13,300.0,0,32.88,0,0.0,-0.1132686084142393,2021-10-13,0,1,15,7
0.0,0,2021-11-08,379.99,0,47.76,0,2.0,0.1024930747922437,2021-11-10,0,1,2,9
0.0,0,2021-10-03,565.0,0,50.04,0,9.0,-0.1758893280632411,2021-10-12,0,1,8,21
0.0,0,2021-10-14,229.0,0,35.88,0,0.0,-0.2193211488250653,2021-10-14,0,1,15,4
0.0,0,2021-11-18,379.99,0,40.92,0,26.0,-0.0554016620498614,2021-12-14,0,1,29,3
0.0,0,2021-11-25,187.0,0,48.72,0,2.0,0.2340425531914894,2021-11-27,0,1,14,14
0.0,0,2021-11-12,200.0,0,35.52,0,26.0,-0.0420711974110031,2021-12-08,0,1,13,7
0.0,0,2021-10-11,269.99,0,44.88,0,14.0,-0.0483460559796436,2021-10-25,0,1,14,4
0.0,0,2021-11-17,405.0,0,45.96,0,11.0,0.1641337386018238,2021-11-28,0,1,29,7
0.0,0,2021-11-21,299.0,0,48.12,1,2.0,0.25705329153605,2021-11-23,1,1,2,15
0.0,0,2021-11-29,300.0,0,20.64,0,3.0,-0.1886792452830188,2021-12-02,0,1,0,12
0.0,0,2021-08-27,460.0,0,63.6,0,66.0,0.1572052401746725,2021-11-01,0,1,19,18
0.0,0,2021-10-01,429.99,0,47.88,0,32.0,0.2127659574468086,2021-11-02,0,1,29,14
0.0,0,2021-11-28,399.0,0,49.32,0,0.0,0.1385041551246537,2021-11-09,0,1,14,9
0.0,0,2021-11-10,549.0,0,27.12,0,0.0,-0.2686084142394821,2021-11-10,0,1,14,7
108.33,1,2021-12-01,879.0,0,50.28,0,9.0,-0.1973180076628352,2021-12-10,0,1,14,9
458.98,4,2021-10-25,305.25,1,49.68,1,0.0,0.2978056426332288,2021-10-25,2,1,2,15
0.0,0,2021-11-26,439.0,0,55.2,0,14.0,0.0043668122270742,2021-12-10,0,1,19,18
611.4,7,2021-12-10,200.0,1,54.48,1,3.0,0.1552162849872773,2021-12-13,5,1,14,4
0.0,0,2021-06-30,289.0,0,32.88,0,103.0,0.1183673469387756,2021-10-11,0,1,2,8
55.0,1,2021-10-31,300.0,0,35.76,1,6.0,0.0033670033670032,2021-11-06,1,1,29,12
0.0,0,2021-11-13,449.0,0,40.8,0,30.0,0.1447811447811446,2021-12-13,0,1,29,15
1195.21,12,2021-09-28,250.0,1,42.6,1,17.0,0.1488673139158577,2021-10-15,3,1,13,7
164.26,2,2019-10-03,300.0,1,40.92,0,760.0,0.1035598705501619,2021-11-01,0,1,0,15
0.0,0,2021-09-26,316.99,0,39.36,0,15.0,-0.0655270655270654,2021-10-11,0,1,2,9
0.0,0,2021-10-12,400.0,0,53.16,0,20.0,-0.114,2021-11-01,0,1,15,21
0.0,0,2021-09-30,300.0,1,33.36,0,8.0,-0.1003236245954692,2021-10-08,0,1,29,15
0.0,0,2021-10-06,399.0,1,39.6,0,7.0,-0.261744966442953,2021-10-13,0,1,17,9
0.0,0,2021-10-14,300.0,1,70.8,0,5.0,0.0885608856088559,2021-10-19,0,1,0,20
0.0,0,2021-12-10,300.0,0,40.92,0,1.0,-0.0284900284900283,2021-12-11,0,1,5,15
0.0,0,2021-11-09,299.99,0,47.52,0,7.0,-0.2235294117647058,2021-11-22,0,1,2,21
0.0,0,2021-10-19,600.0,0,43.8,0,1.0,0.2717770034843205,2021-10-20,0,1,14,8
0.0,0,2021-10-08,300.0,1,36.84,0,5.0,-0.1495844875346259,2021-10-13,0,1,29,3
0.0,0,2021-10-26,560.0,0,39.12,0,16.0,0.0550161812297734,2021-11-11,0,1,2,8
0.0,0,2019-12-22,619.0,0,48.72,1,683.0,0.1246537396121883,2021-11-04,1,1,22,21
0.0,0,2021-10-09,275.0,0,35.52,0,14.0,-0.1319648093841642,2021-10-23,0,1,13,3
0.0,0,2021-11-26,419.99,0,36.48,0,3.0,-0.0759878419452887,2021-11-29,0,1,9,15
0.0,0,2021-12-03,379.99,0,34.92,0,3.0,-0.1939058171745152,2021-12-06,0,1,29,3
0.0,0,2021-12-12,271.98,0,31.56,0,0.0,-0.1144781144781145,2021-12-12,0,1,29,8
0.0,0,2021-11-09,599.0,1,40.92,0,28.0,-0.2371364653243848,2021-10-18,0,1,3,15
967.74,8,2021-09-13,399.0,1,66.72,1,37.0,0.1880341880341881,2021-10-29,1,1,13,21
0.0,0,2021-11-01,230.0,0,38.64,0,14.0,-0.0212765957446807,2021-11-15,0,1,2,3
0.0,0,2021-11-12,220.0,0,38.52,0,24.0,-0.2054455445544552,2021-12-06,0,1,7,9
0.0,0,2021-10-27,239.0,0,27.0,0,5.0,-0.2718446601941747,2021-11-01,0,1,29,15
107.99,1,2021-12-05,1230.0,0,56.88,0,3.0,-0.1254612546125461,2021-12-08,0,1,3,1
0.0,0,2021-08-21,300.0,1,46.8,1,109.0,-0.2040816326530612,2021-12-08,1,1,0,21
0.0,0,2021-10-03,329.0,0,38.64,0,10.0,0.0094043887147335,2021-10-13,0,1,5,15
0.0,0,2021-10-21,209.0,0,33.24,0,5.0,0.0,2021-10-27,0,1,2,7
0.0,0,2021-11-16,1259.0,0,72.72,0,1.0,0.118081180811808,2021-11-17,0,1,3,1
627.43,4,2021-12-05,439.0,1,31.68,1,2.0,0.0352941176470587,2021-12-07,3,1,22,12
0.0,0,2021-10-24,159.99,0,26.28,1,3.0,-0.2601351351351351,2021-10-27,1,1,6,18
0.0,0,2021-10-01,360.0,0,42.96,0,11.0,-0.0652741514360313,2021-10-12,0,1,14,4
0.0,0,2021-05-16,299.99,0,40.92,0,167.0,-0.1301020408163264,2021-10-30,0,1,8,19
0.0,0,2021-10-09,229.99,0,34.68,1,2.0,-0.0940438871473354,2021-10-11,4,1,13,15
0.0,0,2021-10-08,200.0,0,28.8,0,1.0,-0.2476489028213166,2021-10-09,0,1,11,4
0.0,0,2021-09-01,200.0,0,25.92,1,86.0,-0.0313901345291479,2021-11-26,1,1,26,16
0.0,0,2021-12-13,392.34,0,58.8,0,1.0,-0.0789473684210527,2021-12-14,0,1,13,20
382.93,2,2020-11-27,619.03,0,51.24,1,376.0,0.0289156626506025,2021-12-08,1,1,29,9
0.0,0,2021-10-14,379.0,0,43.8,0,0.0,-0.2700000000000001,2021-10-14,0,1,15,21
0.0,0,2021-10-12,271.89,0,42.6,0,0.0,0.0790273556231004,2021-10-12,0,1,14,15
0.0,0,2021-11-08,261.0,1,37.56,0,7.0,-0.1827676240208877,2021-11-15,0,1,13,4
0.0,0,2021-11-08,285.0,1,53.76,0,2.0,0.087378640776699,2021-11-10,0,1,19,18
0.0,0,2021-10-16,300.0,1,47.76,0,6.0,0.2476489028213165,2021-10-22,0,1,19,4
0.0,0,2021-12-08,200.0,0,24.0,0,2.0,-0.2779783393501805,2021-12-10,0,1,29,2
0.0,0,2021-05-28,199.99,0,34.92,0,139.0,-0.1709401709401708,2021-10-14,0,1,9,2
507.44,5,2021-10-18,224.13,0,63.6,1,0.0,0.1324786324786325,2021-10-18,2,1,7,21
0.0,0,2021-11-03,200.0,1,43.2,0,21.0,-0.2307692307692307,2021-11-24,0,1,14,21
0.0,0,2021-12-08,315.0,1,37.2,0,1.0,-0.2111959287531804,2021-12-09,0,1,2,1
0.0,0,2021-11-19,509.99,0,80.04,0,3.0,0.2306273062730627,2021-11-22,0,1,15,20
190.2,1,2021-11-10,229.99,0,44.76,1,1.0,0.1337386018237082,2021-11-11,2,1,2,3
0.0,0,2021-10-16,299.0,0,51.6,0,0.0,0.0941475826972011,2021-10-30,0,1,15,4
0.0,0,2021-10-22,300.0,0,41.16,0,15.0,0.0752351097178682,2021-11-06,0,1,22,15
0.0,0,2021-11-23,349.0,0,61.68,0,0.0,0.028,2021-11-23,0,1,15,21
0.0,0,2021-09-03,300.0,0,27.48,0,61.0,0.0801886792452829,2021-11-03,0,1,29,12
0.0,0,2021-11-01,289.0,0,27.36,1,0.0,-0.1768953068592058,2021-11-01,1,1,2,7
0.0,0,2021-10-14,259.99,0,64.08,0,4.0,0.141025641025641,2021-10-18,0,1,14,21
0.0,0,2021-10-11,282.42,0,33.48,0,43.0,-0.2271468144044322,2021-11-23,0,1,8,3
0.0,0,2020-12-12,490.0,1,50.76,0,362.0,0.2857142857142857,2021-12-09,0,1,14,1
0.0,0,2021-10-08,900.0,0,45.72,0,12.0,0.1580547112462006,2021-10-20,0,1,22,9
0.0,0,2021-10-07,199.99,0,34.44,0,4.0,-0.0304054054054055,2021-10-11,0,1,6,18
0.0,0,2021-10-08,289.99,0,36.24,0,0.0,-0.1396011396011395,2021-10-08,0,1,2,9
0.0,0,2021-10-04,300.0,0,21.72,0,25.0,-0.2901960784313726,2021-10-29,0,1,22,12
0.0,0,2021-09-28,999.0,0,31.32,0,14.0,0.0235294117647058,2021-10-12,0,1,22,12
0.0,0,2021-07-29,200.0,0,39.36,0,109.0,-0.2545454545454545,2021-11-15,0,1,6,21
0.0,0,2021-11-18,400.0,0,37.92,0,7.0,0.063973063973064,2021-11-25,0,1,29,12
0.0,0,2021-10-12,259.0,0,52.68,0,2.0,-0.0619658119658119,2021-10-14,0,1,14,21
0.0,0,2021-09-24,439.99,0,42.72,0,62.0,0.0820668693009119,2021-11-25,0,1,0,15
0.0,0,2021-10-21,336.74,0,27.6,0,6.0,-0.2789968652037617,2021-10-27,0,1,2,7
0.0,0,2021-11-18,280.0,0,32.04,0,15.0,-0.101010101010101,2021-12-03,0,1,17,8
0.0,0,2021-08-31,479.99,1,47.04,0,72.0,0.1914893617021277,2021-11-11,0,1,0,15
0.0,0,2021-10-07,257.0,0,41.88,0,1.0,-0.2698744769874476,2021-10-08,0,1,29,21
0.0,0,2020-11-24,300.0,0,25.32,0,344.0,-0.1725490196078431,2021-11-03,0,1,22,12
0.0,0,2021-12-03,289.99,0,41.52,0,3.0,-0.2606837606837606,2021-12-06,0,1,13,21
0.0,0,2021-11-30,300.0,0,39.84,0,7.0,0.1985559566787004,2021-12-07,0,1,21,17
0.0,0,2021-12-08,500.0,0,43.08,0,0.0,0.0911854103343465,2021-12-08,0,1,14,15
0.0,0,2021-10-26,300.0,0,42.12,1,0.0,0.2763636363636363,2021-10-26,1,1,6,8
0.0,0,2021-11-10,128.0,1,28.2,1,14.0,-0.1516245487364621,2021-11-24,2,1,21,17
85.03,1,2021-12-04,319.0,1,54.0,1,10.0,0.2465373961218837,2021-12-14,1,1,14,3
0.0,0,2021-11-12,249.99,0,34.56,0,1.0,-0.0971786833855799,2021-11-13,0,1,2,3
0.0,0,2020-10-26,279.0,1,53.16,0,365.0,0.1908602150537633,2021-10-26,0,1,8,18
0.0,0,2021-12-01,482.0,0,50.76,0,2.0,0.2857142857142857,2021-12-03,0,1,10,6
0.0,0,2021-10-20,528.0,1,53.76,0,44.0,0.2409972299168974,2021-12-03,0,1,9,9
41.34,1,2021-10-24,700.0,0,41.16,1,30.0,0.0425531914893617,2021-11-23,7,1,5,9
0.0,0,2021-06-04,300.0,0,43.44,0,180.0,0.002770083102493,2021-12-01,0,1,29,3
0.0,0,2021-10-16,349.0,0,46.92,0,11.0,-0.0509708737864076,2021-10-27,0,1,19,18
0.0,0,2021-10-24,476.51,0,50.88,0,15.0,0.1745152354570637,2021-11-08,0,1,2,9
0.0,0,2021-09-23,300.0,0,63.84,0,15.0,0.2819277108433736,2021-10-08,0,1,29,9
0.0,0,2021-10-26,399.99,1,37.8,0,28.0,-0.1984732824427481,2021-11-23,0,1,2,9
0.0,0,2021-11-24,300.0,0,42.36,0,19.0,0.1065830721003134,2021-12-13,0,1,5,15
0.0,0,2021-10-01,313.0,0,47.76,0,14.0,0.1024930747922437,2021-10-15,0,1,14,3
0.0,0,2021-11-26,699.99,0,42.12,0,0.0,-0.0277008310249308,2021-11-26,0,1,29,1
0.0,0,2021-09-27,300.0,0,41.04,0,16.0,0.1067961165048544,2021-10-13,0,1,29,15
0.0,0,2021-11-22,300.0,0,40.8,0,3.0,0.227436823104693,2021-11-25,0,1,9,2
0.0,0,2021-12-08,329.0,0,52.08,0,0.0,0.2364672364672365,2021-12-08,0,1,15,15
0.0,0,2021-10-29,300.0,0,32.76,0,12.0,-0.0144404332129965,2021-11-10,0,1,14,2
0.0,0,2021-12-10,300.0,0,35.64,0,1.0,-0.1772853185595568,2021-12-11,0,1,29,9
0.0,0,2021-06-15,519.0,0,47.76,0,175.0,0.1024930747922437,2021-12-07,0,1,22,16
0.0,0,2021-11-24,405.0,1,28.68,0,0.0,-0.2735562310030394,2021-11-24,0,1,14,1
0.0,0,2020-12-11,300.0,0,31.68,0,319.0,-0.145631067961165,2021-10-26,0,1,22,3
0.0,0,2021-10-17,449.99,1,56.52,0,15.0,0.165841584158416,2021-11-01,0,1,13,9
0.0,0,2021-09-15,300.0,0,35.52,0,63.0,-0.1800554016620498,2021-11-17,0,1,22,16
0.0,0,2021-05-29,479.99,0,38.64,0,184.0,-0.0212765957446807,2021-11-29,0,1,14,14
170.06,2,2021-11-03,169.99,0,41.16,1,1.0,0.2382671480144403,2021-11-04,4,1,13,19
0.0,0,2021-11-25,359.04,0,43.2,0,0.0,0.1285266457680251,2021-11-25,0,1,2,7
0.0,0,2021-08-28,924.17,0,36.24,0,81.0,-0.0226537216828478,2021-11-17,0,1,22,14
0.0,0,2021-09-15,199.0,0,39.48,0,76.0,0.241509433962264,2021-11-30,0,1,13,12
0.0,0,2021-10-21,209.0,0,26.76,1,7.0,-0.1949458483754512,2021-10-28,2,1,2,7
0.0,0,2021-07-30,500.0,0,55.8,0,129.0,-0.1259398496240602,2021-12-06,0,1,13,20
0.0,0,2021-11-20,300.0,0,36.24,0,24.0,0.0168350168350168,2021-12-14,0,1,29,15
85.03,1,2021-10-04,579.99,0,29.52,1,12.0,-0.2522796352583586,2021-10-16,1,1,29,14
0.0,0,2021-10-08,359.0,0,39.12,0,7.0,-0.0969529085872576,2021-10-15,0,1,2,1
0.0,0,2021-12-01,250.0,1,37.2,0,2.0,-0.1906005221932114,2021-12-03,0,1,7,4
0.0,0,2021-08-16,599.0,0,43.8,0,63.0,0.1094224924012158,2021-10-18,0,1,14,1
0.0,0,2021-10-20,949.0,0,29.64,0,42.0,-0.225705329153605,2021-12-01,0,1,5,15
0.0,0,2021-11-18,794.0,0,38.16,0,1.0,-0.0031347962382446,2021-11-19,0,1,22,15
0.0,0,2021-11-11,300.0,0,38.88,0,3.0,0.0156739811912226,2021-11-14,0,1,5,15
1900.2,19,2021-08-20,290.0,0,61.8,1,49.0,0.1004273504273504,2021-10-08,5,1,14,21
0.0,0,2021-06-28,300.0,0,42.36,0,141.0,0.0729483282674772,2021-11-16,0,1,0,7
0.0,0,2021-11-23,512.99,0,35.04,0,0.0,-0.1124620060790273,2021-11-23,0,1,5,9
0.0,0,2021-11-30,186.98,0,37.32,0,0.0,0.083623693379791,2021-11-30,0,1,15,8
0.0,0,2021-06-20,219.0,1,53.76,0,144.0,-0.0427350427350427,2021-11-11,0,1,15,21
0.0,0,2021-12-10,439.99,0,46.56,0,4.0,0.1793313069908816,2021-12-14,0,1,0,15
0.0,0,2021-10-10,349.99,0,24.48,0,53.0,-0.0377358490566038,2021-12-02,0,1,0,12
0.0,0,2021-11-15,459.0,1,32.64,0,4.0,0.088,2021-11-19,0,1,2,1
0.0,0,2021-11-19,475.0,0,43.92,0,0.0,0.1124620060790274,2021-11-19,0,1,14,1
0.0,0,2021-11-23,419.0,0,31.2,0,0.0,-0.2797783933518006,2021-11-23,0,1,2,1
0.0,0,2021-11-12,300.0,0,26.4,0,3.0,-0.2592592592592593,2021-11-15,0,1,9,15
0.0,0,2021-10-15,379.16,0,47.16,0,0.0,0.2319749216300939,2021-10-15,0,1,2,15
0.0,0,2021-10-11,300.0,0,42.24,0,7.0,-0.1287128712871286,2021-10-18,0,1,13,9
0.0,0,2021-10-01,189.99,0,32.76,0,10.0,0.2877358490566036,2021-10-11,0,1,29,12
0.0,0,2021-10-12,300.0,0,36.0,0,53.0,-0.216710182767624,2021-12-04,0,1,13,4
1092.43,6,2021-12-11,330.0,0,47.16,0,0.0,0.0886426592797783,2021-12-11,0,1,28,3
0.0,0,2021-11-01,750.0,0,27.6,0,8.0,-0.2255892255892256,2021-11-09,0,1,29,8
0.0,0,2021-10-22,333.48,0,57.48,0,1.0,-0.042,2021-10-23,0,1,15,21
0.0,0,2021-07-01,300.0,0,46.92,0,160.0,0.1884498480243162,2021-12-08,0,1,15,15
0.0,0,2021-06-24,359.0,0,54.72,0,124.0,0.1287128712871287,2021-10-26,0,1,14,3
0.0,0,2021-09-01,300.0,0,40.56,0,91.0,0.0595611285266457,2021-12-01,0,1,2,3
0.0,0,2021-11-09,650.0,0,66.0,0,1.0,-0.0384615384615384,2021-11-10,0,1,19,18
0.0,0,2021-10-20,531.0,0,41.28,0,9.0,0.0147492625368731,2021-10-29,0,1,8,15
0.0,0,2021-10-08,109.99,0,39.48,0,1.0,0.1877256317689529,2021-10-09,0,1,21,17
0.0,0,2021-10-26,199.0,0,28.56,0,1.0,-0.2297734627831715,2021-10-27,0,1,7,7
332.85,3,2021-10-07,350.0,0,55.44,1,34.0,0.2189973614775726,2021-11-10,1,1,8,9
0.0,0,2021-11-05,300.0,0,51.36,0,5.0,0.185595567867036,2021-11-10,0,1,14,9
0.0,0,2021-10-27,290.0,0,50.64,0,1.0,0.1018276762402088,2021-10-28,0,1,15,4
